# i  k  rho  u  p t
4.2500000447e-02 19997 1.9131986918e-12 1.6890298939e-05 8.6478005025e-04 3.5167991902e-13 2.2374708982e-11 6.6733683877e-03 3.8491070939e-04 1.0159457878e-03 1.0261104653e-07 8.0690973445e-12 2.1293957289e-09 5.2372455306e+03 3.2361234102e+03 1.4330733194e+04 5.0996616211e+03
4.3000001460e-02 19997 1.9131993014e-12 1.6890299839e-05 8.6478000562e-04 8.7517050605e-14 2.2375839700e-11 6.6733684366e-03 3.8491066518e-04 1.0159458640e-03 1.0261025221e-07 8.3335914766e-12 2.1305773360e-09 5.2372456497e+03 3.2361234075e+03 1.4330733444e+04 5.0996616211e+03
4.3500002474e-02 19997 1.9131989051e-12 1.6890300118e-05 8.6477996155e-04 5.3029197001e-13 2.2372529571e-11 6.6733684902e-03 3.8491062139e-04 1.0159459424e-03 1.0261045347e-07 8.0642410878e-12 2.1296424841e-09 5.2372457700e+03 3.2361234046e+03 1.4330733706e+04 5.0996611328e+03
4.3999999762e-02 19997 1.9131999597e-12 1.6890299812e-05 8.6478013041e-04 4.6610194559e-14 2.2375988719e-11 6.6733684543e-03 3.8491076380e-04 1.0159457058e-03 1.0261018475e-07 8.4021389183e-12 2.1307025382e-09 5.2372454160e+03 3.2361234038e+03 1.4330733248e+04 5.0996611328e+03
4.4500000775e-02 19997 1.9131996680e-12 1.6890300252e-05 8.6478008448e-04 1.7620151051e-13 2.2374994482e-11 6.6733684987e-03 3.8491072059e-04 1.0159457826e-03 1.0261024774e-07 8.3172903057e-12 2.1304212360e-09 5.2372455374e+03 3.2361234054e+03 1.4330733483e+04 5.0996611328e+03
4.4999998063e-02 19997 1.9131991692e-12 1.6890299037e-05 8.6478025104e-04 5.0819771255e-13 2.2373042704e-11 6.6733684566e-03 3.8491086176e-04 1.0159455484e-03 1.0261081845e-07 8.0236497423e-12 2.1293645314e-09 5.2372451843e+03 3.2361234082e+03 1.4330733008e+04 5.0996611328e+03
4.5500002801e-02 19997 1.9131986388e-12 1.6890301297e-05 8.6477998971e-04 1.5174128635e-13 2.2375234206e-11 6.6733685898e-03 3.8491063347e-04 1.0159459394e-03 1.0261028445e-07 8.2746581310e-12 2.1304261446e-09 5.2372457826e+03 3.2361234098e+03 1.4330733969e+04 5.0996611328e+03
4.6000000089e-02 19997 1.9131988481e-12 1.6890300398e-05 8.6478015478e-04 2.7800308863e-13 2.2374074376e-11 6.6733685616e-03 3.8491077480e-04 1.0159457104e-03 1.0261031055e-07 8.2190945094e-12 2.1301879042e-09 5.2372454336e+03 3.2361234093e+03 1.4330733539e+04 5.0996611328e+03
4.6500001103e-02 19997 1.9131988622e-12 1.6890301082e-05 8.6478010535e-04 2.2884153692e-13 2.2374305128e-11 6.6733686219e-03 3.8491073068e-04 1.0159457955e-03 1.0261025260e-07 8.2710874608e-12 2.1303029676e-09 5.2372455625e+03 3.2361234077e+03 1.4330733830e+04 5.0996611328e+03
4.7000002116e-02 19997 1.9131985466e-12 1.6890301464e-05 8.6478005397e-04 5.2496744909e-13 2.2372167572e-11 6.6733686825e-03 3.8491068570e-04 1.0159458836e-03 1.0261041989e-07 8.0765025031e-12 2.1296562935e-09 5.2372456945e+03 3.2361234050e+03 1.4330734123e+04 5.0996616211e+03
4.7499999404e-02 19997 1.9131997496e-12 1.6890301302e-05 8.6478021359e-04 -1.9210721717e-13 2.2377380024e-11 6.6733686491e-03 3.8491082527e-04 1.0159456577e-03 1.0261004148e-07 8.5531762184e-12 2.1312130516e-09 5.2372453534e+03 3.2361234032e+03 1.4330733686e+04 5.0996611328e+03
4.8000000417e-02 19997 1.9131984497e-12 1.6890301030e-05 8.6478015670e-04 5.6848124650e-13 2.2372174702e-11 6.6733686892e-03 3.8491077701e-04 1.0159457472e-03 1.0261069380e-07 7.9952638543e-12 2.1293519344e-09 5.2372454881e+03 3.2361234030e+03 1.4330733923e+04 5.0996616211e+03
4.8500001431e-02 19997 1.9131995688e-12 1.6890302264e-05 8.6478009685e-04 -3.1500076590e-13 2.2378204429e-11 6.6733687180e-03 3.8491072845e-04 1.0159458333e-03 1.0260994076e-07 8.6404380630e-12 2.1314892953e-09 5.2372456223e+03 3.2361234034e+03 1.4330734134e+04 5.0996616211e+03
4.9000002444e-02 19997 1.9131978296e-12 1.6890301981e-05 8.6478003472e-04 3.0613756686e-13 2.2374782264e-11 6.6733687402e-03 3.8491067675e-04 1.0159459240e-03 1.0261108361e-07 8.0750729682e-12 2.1294029575e-09 5.2372457566e+03 3.2361234035e+03 1.4330734332e+04 5.0996611328e+03
4.9499999732e-02 19997 1.9131988513e-12 1.6890301041e-05 8.6478018423e-04 1.4806272874e-13 2.2375051015e-11 6.6733686691e-03 3.8491081055e-04 1.0159456996e-03 1.0261029810e-07 8.2755699515e-12 2.1304317013e-09 5.2372454158e+03 3.2361234039e+03 1.4330733793e+04 5.0996611328e+03
